ZINC000619471945 O=C(O)Cc1ccc(C[C@H](NS(=O)(=O)Cc2ccccc2[N+](=O)[O-])C(=O)O)cc1
ZINC000680360251 CCN(CC)S(=O)(=O)c1cccc(C(=O)N[C@H](C(=O)Nc2ccc(CC(=O)O)cc2)C(C)C)c1
ZINC000680360492 COc1ccc(S(=O)(=O)N[C@H](C(=O)Nc2ccc(CC(=O)O)cc2)C(C)C)cc1
ZINC000681572748 O=C(O)Cc1ccc(CCNS(=O)(=O)CCNS(=O)(=O)c2ccccc2)cc1
ZINC000684561370 COc1cc(C)c(S(=O)(=O)N[C@@H](Cc2ccc(CC(=O)O)cc2)C(=O)O)cc1Cl
ZINC000684561392 O=C(O)Cc1ccc(C[C@H](NS(=O)(=O)Cc2c(Cl)cccc2Cl)C(=O)O)cc1
ZINC000684561632 COc1ccc(S(=O)(=O)N[C@H](Cc2ccc(CC(=O)O)cc2)C(=O)O)c(C)c1F
ZINC000684561659 O=C(O)Cc1ccc(C[C@@H](NS(=O)(=O)C2CN(C(=O)C3CCCC3)C2)C(=O)O)cc1
ZINC000684561957 O=C(O)Cc1ccc(C[C@@H](NS(=O)(=O)c2ccc(Cl)c(Cl)c2)C(=O)O)cc1
ZINC000684562406 O=C(O)Cc1ccc(C[C@@H](NS(=O)(=O)c2ccccc2OC(F)(F)F)C(=O)O)cc1
ZINC000745997771 COc1c(F)cc(Br)cc1S(=O)(=O)Nc1ccc(C(=O)O)c(O)c1
ZINC000746362002 CCCC[C@@H](/N=C1/NS(=O)(=O)c2ccccc21)C(=O)Nc1ccc(CC(=O)O)cc1
ZINC000748639494 O=C(O)Cc1ccc(S(=O)(=O)N[C@@H](CC(=O)O)c2cccc(Br)c2)cc1
ZINC000753852303 O=C(O)Cc1ccc(NC(=O)c2cc(S(=O)(=O)NCCOc3ccccc3)ccc2Cl)cc1
ZINC000777632885 COC(=O)c1cc(Br)c(S(=O)(=O)Nc2ccc(C(=O)O)c(O)c2)s1
ZINC000794913147 COc1cc(S(=O)(=O)N[C@H](Cc2ccc(CC(=O)O)cc2)C(=O)O)cnc1Cl
ZINC000794915395 O=C(O)Cc1ccc(C[C@@H](NS(=O)(=O)c2cccc3c2COC3=O)C(=O)O)cc1
ZINC000794916024 CN1CCCc2ccc(S(=O)(=O)N[C@H](Cc3ccc(CC(=O)O)cc3)C(=O)O)cc21
ZINC000794916536 COC(=O)/C=C\c1ccc(S(=O)(=O)N[C@@H](Cc2ccc(CC(=O)O)cc2)C(=O)O)cc1
ZINC001116435856 COc1cc(Br)c(C(=O)O)c(NS(=O)(=O)c2ccc(CC(=O)O)cc2)c1
ZINC000013464490 CCN(CC)S(=O)(=O)c1ccc(S(=O)(=O)Nc2ccc(C(=O)O)c(O)c2)cc1
ZINC000097362143 CN(C(=O)NCc1ccccc1)N1CC(=O)N2[C@H](Cc3ccc(OP(=O)(O)O)cc3)C(=O)N(Cc3ccc(F)c4sc(N)nc34)C[C@H]21
ZINC000431975063 O=C(O)Cc1ccc(NC(=O)CNS(=O)(=O)c2ccc(OC(F)(F)F)cc2)cc1
ZINC000436653411 CCS(=O)(=O)Nc1cc(OC)ccc1S(=O)(=O)Nc1ccc(C(=O)O)c(O)c1
ZINC000436686863 O=C(O)c1ccc(S(=O)(=O)Nc2ccc(C(=O)O)c(O)c2)c(OC(F)(F)F)c1
ZINC000436966842 O=C(O)c1ccc(NS(=O)(=O)c2ccccc2S(=O)(=O)N2CCCC2)cc1O
ZINC000444426914 O=C(O)Cc1ccc(S(=O)(=O)Nc2cc(-c3ccc(Br)s3)[nH]n2)cc1
ZINC000481950614 O=C(O)Cc1ccc(S(=O)(=O)Nc2cc(N3CCCS3(=O)=O)ccc2O)cc1
ZINC000481958065 Cc1c(NS(=O)(=O)c2ccc(CC(=O)O)cc2)cccc1S(=O)(=O)NC1CC1
ZINC000481965952 O=C(O)Cc1ccc(S(=O)(=O)Nc2ccccc2NC(=O)Cc2cccs2)cc1
ZINC000484600288 O=C(O)Cc1ccc(S(=O)(=O)Nc2cc(Cl)cc(Br)c2O)cc1
ZINC000541574339 O=C(O)Cc1ccc(NC(=O)c2cccc(S(=O)(=O)NCc3ccccc3)c2)cc1
ZINC000541574599 CSCC[C@H](NC(=O)c1ccccc1Cl)C(=O)Nc1ccc(CC(=O)O)cc1
ZINC000541575635 CSCC[C@@H](NS(=O)(=O)c1cc(Cl)ccc1Cl)C(=O)Nc1ccc(CC(=O)O)cc1
ZINC000542503364 O=C(O)Cc1ccc(NC(=O)CCNC(=O)c2cc(F)ccc2Br)cc1
ZINC000542504166 O=C(O)Cc1ccc(NC(=O)c2ccc(NS(=O)(=O)c3ccc4c(c3)OCCO4)cc2)cc1
ZINC000542504463 O=C(O)Cc1ccc(NC(=O)c2cccc(NS(=O)(=O)c3ccc4c(c3)OCCCO4)c2)cc1
ZINC000542504548 CSCC[C@H](NC(=O)c1ccccc1Br)C(=O)Nc1ccc(CC(=O)O)cc1
ZINC000542504657 COc1ccc(C(=O)Nc2ccc(CC(=O)O)cc2)cc1S(=O)(=O)NC(C)(C)C
ZINC000543433638 Cc1ccc(S(=O)(=O)NCc2ccco2)cc1C(=O)Nc1ccc(CC(=O)O)cc1
ZINC000543433778 C[C@H](NC(=O)CCC(=O)Nc1ccc(CC(=O)O)cc1)C(=O)c1ccc(Br)cc1
ZINC000543434107 COc1ccccc1NC(=O)COc1ccc(C(=O)Nc2ccc(CC(=O)O)cc2)cc1OC
ZINC000543434150 O=C(O)Cc1ccc(NC(=O)C2(NS(=O)(=O)c3cccc(F)c3)CCCCC2)cc1
ZINC000543434279 CS(=O)(=O)CC[C@H](NC(=O)c1ccc(Cl)cc1)C(=O)Nc1ccc(CC(=O)O)cc1
ZINC000544391467 O=C(O)Cc1ccc(NC(=O)c2ccc(NS(=O)(=O)c3ccc(F)cc3)cc2)cc1
ZINC000544392062 CC(=O)NC1(c2noc(CCC(=O)Nc3ccc(CC(=O)O)cc3)n2)CCCCCC1
ZINC000546535487 Cn1cc(S(=O)(=O)Nc2ccc(CC(=O)O)cc2)cc1C(=O)NCC(F)(F)F
ZINC000584264296 Cc1cc(NS(=O)(=O)c2ccc(CC(=O)O)cc2)c(C(=O)NCC(F)(F)F)cc1F
ZINC000589974820 COC(=O)C1(CS(=O)(=O)N[C@@H](Cc2ccc(CC(=O)O)cc2)C(=O)O)CCCCC1
ZINC000619471816 CCOC(=O)c1ccc(S(=O)(=O)N[C@H](Cc2ccc(CC(=O)O)cc2)C(=O)O)o1
ZINC000619471873 COC(=O)c1cccc(S(=O)(=O)N[C@H](Cc2ccc(CC(=O)O)cc2)C(=O)O)c1C
ZINC000619471997 COC(=O)c1sccc1S(=O)(=O)N[C@H](Cc1ccc(CC(=O)O)cc1)C(=O)O
ZINC000680360250 CCN(CC)S(=O)(=O)c1cccc(C(=O)N[C@@H](C(=O)Nc2ccc(CC(=O)O)cc2)C(C)C)c1
ZINC000684561379 O=C(O)Cc1ccc(C[C@@H](NS(=O)(=O)c2sccc2Br)C(=O)O)cc1
ZINC000684561456 O=C(O)Cc1ccc(C[C@@H](NS(=O)(=O)c2ccc(-c3ccccc3)cc2)C(=O)O)cc1
ZINC000684561664 CCCOc1ccc(S(=O)(=O)N[C@@H](Cc2ccc(CC(=O)O)cc2)C(=O)O)cc1
ZINC000684561718 CC(C)Oc1ccc(S(=O)(=O)N[C@@H](Cc2ccc(CC(=O)O)cc2)C(=O)O)cc1
